"stat_log_id"	"stat_name"	"team"	"player"	"contributor"	"stat_value"	"assist"	"success"	"offense"	"shot"	"contested"	"rebound"	"opponent_player"	"schedule_id"	"video_time"	"created_date"
838	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:34:40	2024-01-08 21:54:33.758
839	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:35:31	2024-01-08 21:55:59.610
840	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:35:31	2024-01-08 21:55:59.610
841	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:35:31	2024-01-08 21:55:59.610
842	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:35:31	2024-01-08 21:55:59.610
843	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"3 - Oke"	13	00:35:31	2024-01-08 21:55:59.610
844	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:36:17	2024-01-08 21:57:24.405
845	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:36:17	2024-01-08 21:57:24.405
846	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:36:17	2024-01-08 21:57:24.405
847	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:36:17	2024-01-08 21:57:24.405
848	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"1 - Thome"	13	00:36:17	2024-01-08 21:57:24.405
849	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:37:28	2024-01-08 22:01:29.219
850	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:37:28	2024-01-08 22:01:29.219
851	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:37:28	2024-01-08 22:01:29.219
852	Basket	Bishop O'Dowd	"25 - Noah Henry"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:37:28	2024-01-08 22:01:29.219
853	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:37:28	2024-01-08 22:01:29.219
854	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:40:32	2024-01-08 22:06:26.523
855	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:40:32	2024-01-08 22:06:26.523
856	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:40:32	2024-01-08 22:06:26.523
857	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:40:32	2024-01-08 22:06:26.523
858	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:40:32	2024-01-08 22:06:26.523
859	Basket	Bishop O'Dowd	"3 - Owen Ludwig"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:40:46	2024-01-08 22:07:29.402
860	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:40:46	2024-01-08 22:07:29.402
861	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:40:46	2024-01-08 22:07:29.402
862	Basket	Bishop O'Dowd	"40 - Thatcher Grenby"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:40:46	2024-01-08 22:07:29.402
863	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"10 - Lacsamana"	13	00:40:46	2024-01-08 22:07:29.402
864	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:45:58	2024-01-08 22:15:57.406
865	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:45:58	2024-01-08 22:15:57.406
866	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:45:58	2024-01-08 22:15:57.406
867	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:45:58	2024-01-08 22:15:57.406
868	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"30 - Eddy"	13	00:45:58	2024-01-08 22:15:57.406
869	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-1		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:48:57	2024-01-08 22:19:23.850
870	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-1		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:48:57	2024-01-08 22:19:23.850
871	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-1		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:48:57	2024-01-08 22:19:23.850
872	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-1		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:48:57	2024-01-08 22:19:23.850
873	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-1		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:48:57	2024-01-08 22:19:23.850
874	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:49:37	2024-01-08 22:20:34.511
875	Basket	Bishop O'Dowd	"10 - Rex Pastore"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:49:37	2024-01-08 22:20:34.511
876	Basket	Bishop O'Dowd	"11 - Micah Kaufman"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:49:37	2024-01-08 22:20:34.511
877	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:49:37	2024-01-08 22:20:34.511
878	Basket	Bishop O'Dowd	"44 - Crosby Kelly"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:49:37	2024-01-08 22:20:34.511
879	Basket	Bishop O'Dowd	"5 - Luke Hickey"	false	-2		Make	Half Court	Jumper		Defensive	"33 - Wang"	13	00:01:35	2024-01-08 16:50:32.792
880	Basket	Bishop O'Dowd	"24 - Sean Parker"	false	-2		Make	Half Court	Jumper		Defensive	"11 - Baldwin"	13	00:02:43	2024-01-08 16:52:15.884
1321	Steal	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	""	""	1	00:06:11	2024-09-21 18:53:03.637
1322	Steal	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	""	""	1	00:06:11	2024-09-21 18:53:03.637
1323	Steal	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	""	""	1	00:06:11	2024-09-21 18:53:03.637
1324	Steal	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	""	""	1	00:06:11	2024-09-21 18:53:03.637
1325	Steal	Campolindo	"11 - Micah Kaufman"	true	1	false	    	""	""	false	""	""	1	00:06:11	2024-09-21 18:53:03.637
1352	Turnover	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:16	2024-09-21 20:06:07.965
1353	Turnover	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:16	2024-09-21 20:06:07.965
1354	Turnover	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:16	2024-09-21 20:06:07.965
1355	Turnover	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:16	2024-09-21 20:06:07.965
1366	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	"1/2 Court Offense"	Dunk	false	""	"0 - UNKNOWN"	1	00:06:20	2024-09-21 20:22:00.880
1367	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	"1/2 Court Offense"	Dunk	false	""	"0 - UNKNOWN"	1	00:06:20	2024-09-21 20:22:00.880
1368	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	"1/2 Court Offense"	Dunk	false	""	"0 - UNKNOWN"	1	00:06:20	2024-09-21 20:22:00.880
1369	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	"1/2 Court Offense"	Dunk	false	""	"0 - UNKNOWN"	1	00:06:20	2024-09-21 20:22:00.880
1370	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	"1/2 Court Offense"	Dunk	false	""	"0 - UNKNOWN"	1	00:06:20	2024-09-21 20:22:00.880
900	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:00	2024-09-07 16:28:46.709
901	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:00	2024-09-07 16:28:46.709
902	Basket	Campolindo	"10 - Rex Pastore"	true	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:00	2024-09-07 16:28:46.709
903	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:00	2024-09-07 16:28:46.709
904	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:00	2024-09-07 16:28:46.709
910	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:06	2024-09-07 16:29:06.527
1381	Turnover	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:26	2024-09-21 20:28:20.259
1382	Turnover	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:26	2024-09-21 20:28:20.259
1383	Turnover	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:26	2024-09-21 20:28:20.259
1384	Turnover	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:26	2024-09-21 20:28:20.259
1385	Turnover	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:26	2024-09-21 20:28:20.259
1391	Turnover	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:27	2024-09-23 21:53:20.534
1392	Turnover	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:27	2024-09-23 21:53:20.534
1393	Turnover	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:27	2024-09-23 21:53:20.534
1394	Turnover	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:27	2024-09-23 21:53:20.534
1395	Turnover	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:27	2024-09-23 21:53:20.534
1406	Basket	Campolindo	"2 - Luca Potts"	true	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:28	2024-09-24 21:45:38.851
1407	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:28	2024-09-24 21:45:38.851
1408	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:28	2024-09-24 21:45:38.851
1409	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:28	2024-09-24 21:45:38.851
1410	Basket	Campolindo	"11 - Micah Kaufman"	false	2	true	Make	Fastbreak	Layup	false	""	""	1	00:06:28	2024-09-24 21:45:38.851
939	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:12	2024-09-07 16:32:42.408
940	Basket	Campolindo	"44 - Crosby Kelly"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:20	2024-09-07 16:35:48.194
941	Basket	Campolindo	"40 - Thatcher Grenby"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:20	2024-09-07 16:35:48.194
942	Basket	Campolindo	"25 - Noah Henry"	true	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:20	2024-09-07 16:35:48.194
943	Basket	Campolindo	"24 - Sean Parker"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:20	2024-09-07 16:35:48.194
944	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:20	2024-09-07 16:35:48.194
945	Basket	Lincoln Stockton Scrimmage	"44 - Crosby Kelly"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:21	2024-09-07 16:35:59.714
946	Basket	Lincoln Stockton Scrimmage	"40 - Thatcher Grenby"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:21	2024-09-07 16:35:59.714
947	Basket	Lincoln Stockton Scrimmage	"25 - Noah Henry"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:21	2024-09-07 16:35:59.714
948	Basket	Lincoln Stockton Scrimmage	"24 - Sean Parker"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:21	2024-09-07 16:35:59.714
949	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:21	2024-09-07 16:35:59.714
1371	Turnover	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:25	2024-09-21 20:25:47.001
1372	Turnover	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:25	2024-09-21 20:25:47.001
1373	Turnover	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:25	2024-09-21 20:25:47.001
1374	Turnover	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:25	2024-09-21 20:25:47.001
1375	Turnover	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:25	2024-09-21 20:25:47.001
1036	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:45	2024-09-18 16:24:38.757
1037	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:45	2024-09-18 16:24:38.757
1039	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:45	2024-09-18 16:24:38.757
1040	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:45	2024-09-18 16:24:38.757
1046	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	Inbounds	Jumper	true	""	""	1	00:00:47	2024-09-18 16:31:38.755
1038	Basket	Campolindo	"5 - Luke Hickey"	true	2	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:45	2024-09-18 16:24:38.757
995	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:31	2024-09-07 20:03:00.879
996	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:31	2024-09-07 20:03:00.879
997	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:31	2024-09-07 20:03:00.879
998	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:31	2024-09-07 20:03:00.879
999	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:31	2024-09-07 20:03:00.879
1047	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	Inbounds	Jumper	true	""	""	1	00:00:47	2024-09-18 16:31:38.755
1048	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Make	Inbounds	Jumper	true	""	""	1	00:00:47	2024-09-18 16:31:38.755
1049	Basket	Campolindo	"11 - Micah Kaufman"	false	3	true	Make	Inbounds	Jumper	true	""	""	1	00:00:47	2024-09-18 16:31:38.755
1050	Basket	Campolindo	"10 - Rex Pastore"	true	3	false	Make	Inbounds	Jumper	true	""	""	1	00:00:47	2024-09-18 16:31:38.755
1051	Rebound	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	Offensive	""	1	00:00:50	2024-09-18 16:37:58.984
1052	Rebound	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	Offensive	""	1	00:00:50	2024-09-18 16:37:58.984
1053	Rebound	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	Offensive	""	1	00:00:50	2024-09-18 16:37:58.984
1054	Rebound	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	Offensive	""	1	00:00:50	2024-09-18 16:37:58.984
1055	Rebound	Campolindo	"11 - Micah Kaufman"	true	1	false	    	""	""	false	Offensive	""	1	00:00:50	2024-09-18 16:37:58.984
1061	Block	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:00:54	2024-09-18 16:41:19.332
1062	Block	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:00:54	2024-09-18 16:41:19.332
1063	Block	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:00:54	2024-09-18 16:41:19.332
1064	Block	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:00:54	2024-09-18 16:41:19.332
1065	Block	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:00:54	2024-09-18 16:41:19.332
1066	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:55	2024-09-18 16:41:56.147
1067	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:55	2024-09-18 16:41:56.147
1068	Basket	Campolindo	"5 - Luke Hickey"	false	3	true	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:55	2024-09-18 16:41:56.147
1069	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:55	2024-09-18 16:41:56.147
1070	Basket	Campolindo	"11 - Micah Kaufman"	true	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:00:55	2024-09-18 16:41:56.147
1071	Basket	Campolindo	"2 - Luca Potts"	true	2	false	Make	One-on-One	Jumper	false	""	""	1	00:00:56	2024-09-18 17:39:17.696
1072	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:00:56	2024-09-18 17:39:17.696
1073	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:00:56	2024-09-18 17:39:17.696
1074	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:00:56	2024-09-18 17:39:17.696
1075	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:00:56	2024-09-18 17:39:17.696
1286	Rebound	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	Defensive	"0 - UNKNOWN"	1	00:06:05	2024-09-21 17:19:56.673
1287	Rebound	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	Defensive	"0 - UNKNOWN"	1	00:06:05	2024-09-21 17:19:56.673
1288	Rebound	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	Defensive	"0 - UNKNOWN"	1	00:06:05	2024-09-21 17:19:56.673
1289	Rebound	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	Defensive	"0 - UNKNOWN"	1	00:06:05	2024-09-21 17:19:56.673
1290	Rebound	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	Defensive	"0 - UNKNOWN"	1	00:06:05	2024-09-21 17:19:56.673
1091	Basket	Campolindo	"2 - Luca Potts"	true	2	false	Make	Fastbreak	Dunk	false	""	""	1	00:01:00	2024-09-18 17:57:20.091
1092	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Fastbreak	Dunk	false	""	""	1	00:01:00	2024-09-18 17:57:20.091
1093	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Fastbreak	Dunk	false	""	""	1	00:01:00	2024-09-18 17:57:20.091
1094	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Fastbreak	Dunk	false	""	""	1	00:01:00	2024-09-18 17:57:20.091
1095	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Fastbreak	Dunk	false	""	""	1	00:01:00	2024-09-18 17:57:20.091
1101	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Inbounds	Putback	false	""	""	1	00:01:05	2024-09-18 19:13:03.222
1102	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Inbounds	Putback	false	""	""	1	00:01:05	2024-09-18 19:13:03.222
1103	Basket	Campolindo	"5 - Luke Hickey"	true	2	false	Make	Inbounds	Putback	false	""	""	1	00:01:05	2024-09-18 19:13:03.222
1104	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Inbounds	Putback	false	""	""	1	00:01:05	2024-09-18 19:13:03.222
1105	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Inbounds	Putback	false	""	""	1	00:01:05	2024-09-18 19:13:03.222
1161	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Dunk	false	""	""	1	00:05:10	2024-09-18 20:29:00.191
1162	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Dunk	false	""	""	1	00:05:10	2024-09-18 20:29:00.191
1163	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	"1/2 Court Offense"	Dunk	false	""	""	1	00:05:10	2024-09-18 20:29:00.191
1426	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	"1/2 Court Offense"	Jumper	true	""	""	1	00:06:30	2024-09-24 22:30:51.421
1427	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	"1/2 Court Offense"	Jumper	true	""	""	1	00:06:30	2024-09-24 22:30:51.421
1428	Basket	Campolindo	"5 - Luke Hickey"	true	3	false	Make	"1/2 Court Offense"	Jumper	true	""	""	1	00:06:30	2024-09-24 22:30:51.421
1116	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Dunk	true	""	""	1	00:01:10	2024-09-18 19:32:16.599
1117	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Dunk	true	""	""	1	00:01:10	2024-09-18 19:32:16.599
1118	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	"1/2 Court Offense"	Dunk	true	""	""	1	00:01:10	2024-09-18 19:32:16.599
1119	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	"1/2 Court Offense"	Dunk	true	""	""	1	00:01:10	2024-09-18 19:32:16.599
1120	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Make	"1/2 Court Offense"	Dunk	true	""	""	1	00:01:10	2024-09-18 19:32:16.599
1121	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	One-on-One	Dunk	true	""	""	1	00:02:00	2024-09-18 19:34:18.830
1122	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	One-on-One	Dunk	true	""	""	1	00:02:00	2024-09-18 19:34:18.830
1123	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	One-on-One	Dunk	true	""	""	1	00:02:00	2024-09-18 19:34:18.830
1124	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	One-on-One	Dunk	true	""	""	1	00:02:00	2024-09-18 19:34:18.830
1125	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Make	One-on-One	Dunk	true	""	""	1	00:02:00	2024-09-18 19:34:18.830
1126	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	Buzzer Beater	Jumper	true	""	""	1	00:02:01	2024-09-18 19:45:10.104
1127	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	Buzzer Beater	Jumper	true	""	""	1	00:02:01	2024-09-18 19:45:10.104
1128	Basket	Campolindo	"5 - Luke Hickey"	true	3	false	Make	Buzzer Beater	Jumper	true	""	""	1	00:02:01	2024-09-18 19:45:10.104
1129	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Make	Buzzer Beater	Jumper	true	""	""	1	00:02:01	2024-09-18 19:45:10.104
1130	Basket	Campolindo	"11 - Micah Kaufman"	false	3	false	Make	Buzzer Beater	Jumper	true	""	""	1	00:02:01	2024-09-18 19:45:10.104
1291	Rebound	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	Offensive	""	1	00:06:07	2024-09-21 18:38:48.448
1292	Rebound	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	Offensive	""	1	00:06:07	2024-09-21 18:38:48.448
